path,expected_fruit,expected_quality,predicted_species,predicted_quality,correct,colour_quality,colour_confidence,defect_ripeness,defect_percentage,stem_detected,quality_note
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (318).jpg,Mango,Rotten,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (246).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,40.05504162182046,True,colour KNN won (100% vs defect ripeness rule 100%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (347).jpg,Mango,Rotten,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (388).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Fresh,0.4173042147725692,True,"colour KNN won (100% vs defect ripeness rule 88%); disagreement: colour KNN=Rotten, defect rule=Fresh; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\499.jpg,Mango,Rotten,Mango,Fresh,False,Rotten,0.6840151915067267,Fresh,13.335850323013677,True,colour KNN said Rotten but defect found nothing (defect%=13.3%) -- downgraded to Fresh; colour KNN won (100% vs defect ripeness rule 99%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\aspergillus_072.jpg,Mango,Rotten,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (372).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Fresh,1.9112084411706154,True,"colour KNN won (100% vs defect ripeness rule 86%); disagreement: colour KNN=Rotten, defect rule=Fresh; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (93).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,18.492737964136555,True,colour KNN won (100% vs defect ripeness rule 92%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\lasio_037.jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (100).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,16.03340292275574,True,colour KNN won (100% vs defect ripeness rule 80%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\aspergillus_158.jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\412.jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Fresh,12.213382292941656,True,"colour KNN won (100% vs defect ripeness rule 100%); disagreement: colour KNN=Rotten, defect rule=Fresh; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\alternaria_080.jpg,Mango,Rotten,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (325).jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (373).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Fresh,1.581903029344301,True,"colour KNN won (100% vs defect ripeness rule 86%); disagreement: colour KNN=Rotten, defect rule=Fresh; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\aspergillus_032.jpg,Mango,Rotten,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\299.jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,21.948893974065598,True,colour KNN won (100% vs defect ripeness rule 100%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (383).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Fresh,2.8424015009380863,False,"colour KNN won (100% vs defect ripeness rule 97%); disagreement: colour KNN=Rotten, defect rule=Fresh; Stem not detected"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (14).jpeg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,60.14461564947921,True,colour KNN won (100% vs defect ripeness rule 100%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (292).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,26.187245590230663,True,colour KNN won (100% vs defect ripeness rule 100%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\685.jpg,Mango,Rotten,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (518).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,16.47978253482841,True,colour KNN won (100% vs defect ripeness rule 82%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\61.jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\lasio_095.jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (565).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,58.90123456790124,True,colour KNN won (100% vs defect ripeness rule 100%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\385.jpg,Mango,Rotten,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\661.jpg,Mango,Rotten,Mango,Fresh,False,Fresh,0.6781729129957667,Fresh,14.271457085828343,True,defect ripeness rule won (98% vs colour KNN 68%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\843.jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (337).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,39.811864872287835,True,colour KNN won (100% vs defect ripeness rule 100%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\528.jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,21.57078743370053,True,colour KNN won (100% vs defect ripeness rule 100%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\421.jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,15.58139534883721,True,colour KNN won (100% vs defect ripeness rule 78%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\446.jpg,Mango,Rotten,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\578.jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Fresh,12.570639473125134,True,"colour KNN won (100% vs defect ripeness rule 100%); disagreement: colour KNN=Rotten, defect rule=Fresh; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (23).jpg,Mango,Rotten,Mango,Rotten,True,Fresh,0.5506188680135934,Rotten,15.456022278951032,True,"defect ripeness rule won (77% vs colour KNN 55%); disagreement: colour KNN=Fresh, defect rule=Rotten; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\58.jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Fresh,6.084480303749407,True,"colour KNN won (100% vs defect ripeness rule 88%); disagreement: colour KNN=Rotten, defect rule=Fresh; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\aspergillus_109.jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (494).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,0.683990407628189,Rotten,33.18551367331855,True,defect ripeness rule won (100% vs colour KNN 68%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (532).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,0.6665771621654025,Rotten,32.359121298949376,False,defect ripeness rule won (100% vs colour KNN 67%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\212.jpg,Mango,Rotten,Mango,Fresh,False,Fresh,1.0,Rotten,24.23421546155449,True,"colour KNN won (100% vs defect ripeness rule 100%); disagreement: colour KNN=Fresh, defect rule=Rotten; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\523.jpg,Mango,Rotten,Mango,Fresh,False,,0.0,Fresh,9.916689680567064,True,defect ripeness rule only (100%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\468.jpg,Mango,Rotten,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (460).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Fresh,0.0,True,"colour KNN won (100% vs defect ripeness rule 91%); disagreement: colour KNN=Rotten, defect rule=Fresh; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (556).jpg,Mango,Rotten,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\alternaria_139.jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\aspergillus_083.jpg,Mango,Rotten,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\546.jpg,Mango,Rotten,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\aspergillus_148.jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (502).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Fresh,11.305361305361306,False,"colour KNN won (100% vs defect ripeness rule 100%); disagreement: colour KNN=Rotten, defect rule=Fresh; Stem not detected"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (223).jpg,Mango,Rotten,Mango,Fresh,False,Fresh,0.6329725524189701,Fresh,8.738045349874488,True,defect ripeness rule won (98% vs colour KNN 63%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\alternaria_157.jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (173).jpg,Mango,Rotten,Mango,Rotten,True,,0.0,Rotten,16.38387346486181,True,defect ripeness rule only (82%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\41.jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Fresh,3.406417615507669,False,"colour KNN won (100% vs defect ripeness rule 93%); disagreement: colour KNN=Rotten, defect rule=Fresh; Stem not detected"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\131.jpg,Mango,Rotten,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\alternaria_032.jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (360).jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (498).jpg,Mango,Rotten,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\anthracnose_065.jpg,Mango,Rotten,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\alternaria_058.jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\lasio_034.jpg,Mango,Rotten,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\869.jpg,Mango,Rotten,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (459).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Fresh,0.0,True,"colour KNN won (100% vs defect ripeness rule 88%); disagreement: colour KNN=Rotten, defect rule=Fresh; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\820.jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,28.72045520863729,True,colour KNN won (100% vs defect ripeness rule 100%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (228).jpg,Mango,Rotten,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\690.jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,37.577336372517095,True,colour KNN won (100% vs defect ripeness rule 100%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\59.jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Fresh,4.23467137185708,True,"colour KNN won (100% vs defect ripeness rule 88%); disagreement: colour KNN=Rotten, defect rule=Fresh; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (115).jpg,Mango,Rotten,,NoDetection,False,,,,,,no fruit detected by pipeline
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\alternaria_156.jpg,Mango,Rotten,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (327).jpg,Mango,Rotten,Mango,Rotten,True,Fresh,0.6557059868302167,Rotten,19.2080378250591,True,"defect ripeness rule won (96% vs colour KNN 66%); disagreement: colour KNN=Fresh, defect rule=Rotten; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\alternaria_069.jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\738.jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,18.55031948881789,True,colour KNN won (100% vs defect ripeness rule 93%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\anthracnose_045.jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\aspergillus_042.jpg,Mango,Rotten,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\anthracnose_095.jpg,Mango,Rotten,Mango,Unripe,False,Unripe,1.0,Rotten,27.287433019917096,False,"colour KNN won (100% vs defect ripeness rule 100%); disagreement: colour KNN=Unripe, defect rule=Rotten; Stem not detected"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (420).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,18.029739776951672,True,colour KNN won (100% vs defect ripeness rule 90%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\aspergillus_133.jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\693.jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,48.91047351268452,True,colour KNN won (100% vs defect ripeness rule 100%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\815.jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,15.197597830298335,True,colour KNN won (100% vs defect ripeness rule 76%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (419).jpg,Mango,Rotten,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\alternaria_164.jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\632.jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Fresh,13.477375173370318,True,"colour KNN won (100% vs defect ripeness rule 100%); disagreement: colour KNN=Rotten, defect rule=Fresh; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\aspergillus_007.jpg,Mango,Rotten,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\lasio_055.jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,57.85690243785161,False,colour KNN won (100% vs defect ripeness rule 100%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\628.jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,19.191962377084224,True,colour KNN won (100% vs defect ripeness rule 96%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\151.jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,16.649828248130934,True,colour KNN won (100% vs defect ripeness rule 83%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\aspergillus_003.jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\rottenMango (79).jpg,Mango,Rotten,Mango,Rotten,True,Rotten,1.0,Rotten,20.056931140430144,True,colour KNN won (100% vs defect ripeness rule 100%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\lasio_027.jpg,Mango,Rotten,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\175.jpg,Mango,Rotten,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Mango)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\rottonmango\aspergillus_095.jpg,Mango,Rotten,Apple,NoDetection,False,,,,,,"species mismatch (got Apple, expected Mango)"
